Data Set 4:Time(s),Data Set 4:C-Weighted Sound Level(db),Data Set 6:C-Weighted Sound Level(db),Data Set 9:C-Weighted Sound Level(db),Data Set 12:C-Weighted Sound Level(db),Data Set 13:C-Weighted Sound Level(db),Data Set 14:C-Weighted Sound Level(db)
9.840000,59.500000,59.900000,53.000000,55.900000,53.000000,60.300000
9.845000,58.700000,60.000000,53.000000,53.000000,53.300000,60.100000
9.850000,59.800000,59.800000,53.000000,68.200000,54.200000,62.100000
9.855000,60.700000,59.900000,58.300000,53.000000,56.400000,61.900000
9.860000,58.600000,60.000000,59.600000,53.000000,56.200000,61.300000
9.865000,59.900000,60.300000,60.500000,54.800000,57.000000,61.500000
9.870000,59.200000,60.400000,53.000000,59.200000,58.700000,57.800000
9.875000,58.400000,59.900000,53.000000,56.200000,58.600000,57.300000
9.880000,60.200000,60.200000,53.000000,53.500000,57.000000,58.900000
9.885000,60.600000,60.600000,60.800000,53.000000,56.700000,59.200000
9.890000,61.200000,61.200000,53.000000,53.000000,64.900000,57.800000
9.895000,61.800000,62.000000,61.100000,53.000000,60.100000,58.900000
9.900000,62.400000,61.900000,53.000000,53.000000,61.600000,62.000000
9.905000,62.100000,62.000000,58.900000,53.000000,59.500000,60.500000
9.910000,62.500000,62.300000,53.000000,53.700000,54.800000,60.100000
9.915000,61.700000,61.900000,53.000000,56.100000,56.400000,61.700000
9.920000,60.500000,63.300000,53.000000,54.000000,57.200000,61.000000
9.925000,59.200000,61.700000,53.000000,74.200000,57.800000,60.800000
9.930000,58.000000,61.000000,53.000000,53.000000,55.700000,61.000000
9.935000,54.400000,60.300000,53.000000,67.300000,55.500000,61.200000
9.940000,53.700000,60.100000,53.000000,53.000000,58.900000,59.600000
9.945000,53.500000,60.100000,53.000000,53.000000,57.600000,59.400000
9.950000,53.000000,60.000000,60.700000,63.800000,54.400000,60.800000
9.955000,54.600000,60.900000,53.000000,66.600000,53.300000,61.700000
9.960000,66.300000,60.100000,53.000000,53.000000,53.500000,60.500000
9.965000,54.800000,60.500000,56.100000,53.000000,54.400000,56.900000
9.970000,59.900000,61.200000,53.000000,67.400000,54.200000,56.900000
9.975000,58.900000,60.200000,53.000000,61.600000,57.000000,58.900000
9.980000,59.500000,65.200000,53.000000,69.600000,54.800000,59.400000
9.985000,59.800000,72.800000,62.900000,59.300000,54.600000,58.300000
9.990000,59.300000,78.300000,53.000000,69.600000,56.900000,59.100000
9.995000,56.600000,73.000000,53.000000,69.600000,57.200000,60.600000
10.000000,55.700000,70.400000,54.400000,64.100000,55.900000,61.000000
